0,140,110,70,150,0,180,175
0,175,110,70,150,0,180,170
0,140,140,70,150,0,180,170
0,130,140,70,150,0,180,170
0,140,110,70,150,0,180,180
10,180,110,80,150,0,180,170
10,180,90,80,150,0,180,170
10,160,90,70,150,0,180,170
0,140,110,70,150,0,160,180
20,180,100,70,150,0,180,170
20,180,85,70,150,0,180,170
20,160,85,60,150,0,180,170
0,140,110,70,150,0,150,180
30,180,100,70,150,0,180,170
30,180,90,80,150,0,180,170
30,160,70,80,150,0,180,170
